Id,RevenueStreamCode,TransactionBy,BillNo,ReceiptNo,StatusCode,TransactionTypeCode,TransactionType,BillAmount,AmountToPay,WardId,TransactionCode,Identifier,Identifier2,ClientName,ChannelId,ChannelFileNumber,BriefDescription,IncomeTypeId,EntryVia,RequestBy,PaymentMethod,BillType,AccountNumber,CostCenterId,DetailSerialNo,FeesId,LocalAuthorityId,StatusMessage,Year,Month,CashierId,Owner,DateCreated,LastModified
34093,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140252,KBS326P,NULL,KBS326P,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,17:00.3,17:00.3
34121,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140255,KCA990R,NULL,KCA990R,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,22:45.9,22:45.9
34248,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140257,KBW769Z,NULL,KBW769Z,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,47:12.3,47:12.3
34107,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140258,kcm892k,NULL,kcm892k,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,19:59.7,19:59.7
34109,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140263,kcg049h,NULL,kcg049h,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,20:32.4,20:32.4
34099,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140264,kac878c,NULL,kac878c,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,18:29.9,18:29.9
34096,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140265,kbh999u,NULL,kbh999u,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,18:15.7,18:15.7
34098,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140266,kbt835f,NULL,kbt835f,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,18:28.0,18:28.0
34100,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140267,kbx439w,NULL,kbx439w,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,18:35.1,18:35.1
34101,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140269,Kcp111j,NULL,Kcp111j,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,18:49.4,18:49.4
34102,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140271,kcs987v,NULL,kcs987v,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,18:51.1,18:51.1
34103,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140272,T527CQM,NULL,T527CQM,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,19:00.0,19:00.0
34104,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140273,kcp415b,NULL,kcp415b,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,19:07.2,19:07.2
34106,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140275,KBZ586K,NULL,KBZ586K,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,19:09.8,19:09.8
34122,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140279,KBA894W,NULL,KBA894W,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,22:54.4,22:54.4
34118,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140284,Kcm087r,NULL,Kcm087r,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,22:11.7,22:11.7
34108,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140289,kbs478m,NULL,kbs478m,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,20:26.2,20:26.2
34110,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140292,KBZ326G,NULL,KBZ326G,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,20:42.3,20:42.3
34177,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140296,KCR648N,NULL,KCR648N,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,32:03.8,32:03.8
34130,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140297,KBC409J,NULL,KBC409J,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,23:39.2,23:39.2
34113,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140298,kbt875s,NULL,kbt875s,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,21:13.6,21:13.6
34117,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140300,KBT866F,NULL,KBT866F,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,22:10.1,22:10.1
34119,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140301,kbq057z,NULL,kbq057z,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,22:13.4,22:13.4
34133,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140304,kbq120y,NULL,kbq120y,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,24:48.0,24:48.0
34157,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140308,KBW362L,NULL,KBW362L,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,28:32.1,28:32.1
34123,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140310,kbv564v,NULL,kbv564v,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,23:09.8,23:09.8
34124,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140311,KCD020R,NULL,KCD020R,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,23:12.3,23:12.3
34126,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140313,kbh648d,NULL,kbh648d,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,23:21.8,23:21.8
34127,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140314,KCT783S,NULL,KCT783S,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,23:34.2,23:34.2
34129,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140316,Kbb324b,NULL,Kbb324b,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,23:38.5,23:38.5
34132,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140319,KAY571S,NULL,KAY571S,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,23:54.3,23:54.3
34131,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140320,KBW659P,NULL,KBW659P,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,23:49.2,23:49.2
34135,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140330,Kba806z,NULL,Kba806z,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,25:26.5,25:26.5
34134,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140331,KCR667Y,NULL,KCR667Y,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,25:21.4,25:21.4
34136,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140335,KBK745H,NULL,KBK745H,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,25:26.7,25:26.7
34140,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140336,KBP880Q,NULL,KBP880Q,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,25:42.3,25:42.3
34138,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140339,KCA606R,NULL,KCA606R,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,25:33.9,25:33.9
34141,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140340,Kbm445f,NULL,Kbm445f,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,26:14.8,26:14.8
34139,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140341,KCH039C,NULL,KCH039C,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,25:40.7,25:40.7
34142,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140344,KCH369G,NULL,KCH369G,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,26:19.5,26:19.5
34143,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140345,KAS882H,NULL,KAS882H,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,26:29.3,26:29.3
34145,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140348,Kay923y,NULL,Kay923y,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,26:47.7,26:47.7
34149,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140350,KBQ472M,NULL,KBQ472M,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,27:03.7,27:03.7
34147,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140351,KCA061H,NULL,KCA061H,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,26:56.9,26:56.9
34148,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140352,KCM112C,NULL,KCM112C,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,26:59.6,26:59.6
34151,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140354,KBJ984D,NULL,KBJ984D,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,27:10.6,27:10.6
34150,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140356,KBU545C,NULL,KBU545C,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,27:07.0,27:07.0
34152,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140358,KCL969B,NULL,KCL969B,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,27:15.1,27:15.1
34153,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140360,kct837q,NULL,kct837q,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,27:27.4,27:27.4
34154,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140361,kcp756j,NULL,kcp756j,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,27:29.7,27:29.7
34155,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140365,kcr999h,NULL,kcr999h,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,28:16.6,28:16.6
34171,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140369,KCQ179N,NULL,KCQ179N,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,31:05.8,31:05.8
34156,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140370,KCL055Z,NULL,KCL055Z,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,28:19.1,28:19.1
34160,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140373,kan447u,NULL,kan447u,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,28:48.9,28:48.9
34161,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140376,KCH160S,NULL,KCH160S,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,28:58.0,28:58.0
34163,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140377,KCH639L,NULL,KCH639L,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,29:24.0,29:24.0
34162,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140378,KCQ661D,NULL,KCQ661D,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,29:20.7,29:20.7
34164,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140379,KBR322R,NULL,KBR322R,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,29:34.3,29:34.3
34165,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140380,KBP564G,NULL,KBP564G,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,29:34.8,29:34.8
34166,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140381,kbt775b,NULL,kbt775b,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,29:52.7,29:52.7
34175,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140382,KCA778G,NULL,KCA778G,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,31:43.3,31:43.3
34167,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140386,KCC715Z,NULL,KCC715Z,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,30:20.7,30:20.7
34168,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140387,KCM458V,NULL,KCM458V,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,30:26.9,30:26.9
34188,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140388,KCR345X,NULL,KCR345X,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,35:02.6,35:02.6
34169,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140389,kcr335e,NULL,kcr335e,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,30:36.7,30:36.7
34172,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140392,KBH098N,NULL,KBH098N,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,31:14.3,31:14.3
34174,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140393,kca910l,NULL,kca910l,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,31:28.3,31:28.3
34173,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140395,KCA771P,NULL,KCA771P,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,31:21.2,31:21.2
34176,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140399,kcu961m,NULL,kcu961m,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,31:53.8,31:53.8
34178,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140404,kck786t,NULL,kck786t,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,32:25.3,32:25.3
34183,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140405,kbv763e,NULL,kbv763e,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,33:07.7,33:07.7
34179,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140406,kbr943h,NULL,kbr943h,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,32:36.2,32:36.2
34181,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140408,kbw830m,NULL,kbw830m,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,32:46.6,32:46.6
34182,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140411,KBN831p,NULL,KBN831p,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,33:04.6,33:04.6
34184,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140417,KCD643Y,NULL,KCD643Y,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,33:35.3,33:35.3
34195,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140418,KCP477C,NULL,KCP477C,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,36:09.3,36:09.3
34185,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140423,KBM604F,NULL,KBM604F,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,34:18.5,34:18.5
34186,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140427,KCA019T,NULL,KCA019T,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,34:43.0,34:43.0
34189,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140430,KCB219R,NULL,KCB219R,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,35:07.6,35:07.6
34190,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140431,KBQ423Z,NULL,KBQ423Z,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,35:10.7,35:10.7
34191,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140432,KCE177J,NULL,KCE177J,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,35:23.4,35:23.4
34199,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140434,KBW119L,NULL,KBW119L,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,36:49.2,36:49.2
34200,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140435,KBN447G,NULL,KBN447G,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,36:56.9,36:56.9
34212,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140437,KCS302L,NULL,KCS302L,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,38:26.6,38:26.6
34194,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140440,KCL421Q,NULL,KCL421Q,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,36:06.1,36:06.1
34196,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140442,kcf076s,NULL,kcf076s,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,36:15.3,36:15.3
34197,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140443,KBS816T,NULL,KBS816T,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,36:16.5,36:16.5
34198,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140444,Kad575r,NULL,Kad575r,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,36:28.2,36:28.2
34202,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140450,kcb552d,NULL,kcb552d,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,37:20.0,37:20.0
34203,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140452,kcq927x,NULL,kcq927x,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,37:20.6,37:20.6
34204,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140456,kbs874h,NULL,kbs874h,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,37:28.5,37:28.5
34205,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140459,Kaz745c,NULL,Kaz745c,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,37:37.8,37:37.8
34208,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140460,KCL909H,NULL,KCL909H,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,37:46.1,37:46.1
34209,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140462,KAQ388z,NULL,KAQ388z,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,38:09.7,38:09.7
34211,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140463,kbw777d,NULL,kbw777d,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,38:17.2,38:17.2
34244,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140464,KBP354L,NULL,KBP354L,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,46:16.5,46:16.5
